,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
43,Borda,"(512, 256, 128)",optimize,0.0004979986935153,1,0.0071536126,6,10,"(3, 896)"
225,Strict Nanson,"(512, 256, 128)",optimize,0.0004728550387844,1,-0.012396014,6,10,"(3, 896)"
69,Instant Runoff,"(512, 256, 128)",optimize,0.0004899969746789,1,-0.009646305,6,10,"(3, 896)"
147,Plurality,"(512, 256, 128)",optimize,0.0004964268778814,1,0.036512032,6,10,"(3, 896)"
95,Instant Runoff PUT,"(512, 256, 128)",optimize,0.0004632252756358,1,-0.010319821,6,10,"(3, 896)"
121,Minimax,"(512, 256, 128)",optimize,0.0004796698852915,1,-0.007406677,6,10,"(3, 896)"
173,Split Cycle,"(512, 256, 128)",optimize,0.0004490255430413,1,-0.007286341,6,10,"(3, 896)"
233,Strict Nanson,"(8,)",optimize,0.0004899561038817,1,-0.011124601,6,11,"(0, 0)"
74,Instant Runoff,"(64,)",optimize,0.0004825729580133,1,-0.0072263116,6,11,"(0, 0)"
155,Plurality,"(8,)",optimize,0.0004799401432676,1,0.02715306,6,11,"(0, 0)"
159,Split Cycle,"(128,)",optimize,0.0004983661901693,1,-0.0070334403,6,11,"(0, 0)"
70,Instant Runoff,"(512,)",optimize,0.0004979813003322,1,-0.0047333115,6,11,"(0, 0)"
68,Instant Runoff,"(4,)",optimize,0.0004960763795915,1,-0.0319313,6,11,"(0, 0)"
66,Instant Runoff,"(32,)",optimize,0.0004920688505724,1,-0.0102373585,6,11,"(0, 0)"
162,Split Cycle,"(16,)",optimize,0.000459491953317,1,-0.009541258,6,11,"(0, 0)"
166,Split Cycle,"(256,)",optimize,0.0004960923712917,1,-0.008288252,6,11,"(0, 0)"
152,Plurality,"(64,)",optimize,0.0004888387056575,1,0.025060879,6,11,"(0, 0)"
62,Instant Runoff,"(256,)",optimize,0.0004982951362278,1,-0.009694671,6,11,"(0, 0)"
58,Instant Runoff,"(16,)",optimize,0.0004954306881803,1,-0.011234588,6,11,"(0, 0)"
110,Minimax,"(16,)",optimize,0.0004753541119339,1,-0.009949443,6,11,"(0, 0)"
172,Split Cycle,"(4,)",optimize,0.0004888587352723,1,-0.031268667,6,11,"(0, 0)"
174,Split Cycle,"(512,)",optimize,0.0004970347639763,1,-0.009092461,6,11,"(0, 0)"
178,Split Cycle,"(64,)",optimize,0.0004834175262921,1,-0.007419142,6,11,"(0, 0)"
