,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
90,Minimax,"(1024, 1024)",optimize,0.0004989920356190957,2,-0.12515824,3,11,"(2, 2048)"
210,Strict Nanson,"(1024, 1024)",optimize,0.0004981286427839908,2,-0.12360645,3,11,"(2, 2048)"
180,Stable Voting,"(1024, 1024)",optimize,0.0004989920356190957,2,-0.12515824,3,11,"(2, 2048)"
0,Borda,"(1024, 1024)",optimize,0.0004968783879196753,2,-0.12752375,3,11,"(2, 2048)"
150,Split Cycle,"(1024, 1024)",optimize,0.0004989920356190957,2,-0.12515824,3,11,"(2, 2048)"
30,Instant Runoff,"(1024, 1024)",optimize,0.0004991812068262575,2,-0.12158501,3,11,"(2, 2048)"
120,Plurality,"(1024, 1024)",optimize,0.00047639352152159753,2,0.007623338,3,11,"(2, 2048)"
58,Instant Runoff,"(8, 8, 8)",optimize,0.0004931630123736476,2,0.0010871787,3,11,"(3, 24)"
148,Plurality,"(8, 8, 8)",optimize,0.0004772387463373623,2,0.014121956,3,11,"(3, 24)"
208,Stable Voting,"(8, 8, 8)",optimize,0.0004619078908490631,2,-0.0024614895,3,11,"(3, 24)"
88,Instant Runoff PUT,"(8, 8, 8)",optimize,0.00045505159662124757,2,-0.0014117002,3,11,"(3, 24)"
118,Minimax,"(8, 8, 8)",optimize,0.0004619078908490631,2,-0.0024614895,3,11,"(3, 24)"
28,Borda,"(8, 8, 8)",optimize,0.0004993500506453109,2,0.01173092,3,11,"(3, 24)"
178,Split Cycle,"(8, 8, 8)",optimize,0.0004619078908490631,2,-0.0024614895,3,11,"(3, 24)"
238,Strict Nanson,"(8, 8, 8)",optimize,0.00044830027404132566,2,-0.002051701,3,11,"(3, 24)"
73,Instant Runoff PUT,"(32, 16, 8)",optimize,0.00036952456929184146,2,-0.0008987776,3,11,"(3, 56)"
13,Borda,"(32, 16, 8)",optimize,0.0004829563619491346,2,0.011952021,3,11,"(3, 56)"
