,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
206,3,20,1,max,Strict Nanson,0.0108762196482136,0.0003632632030667,0.0043239383891309,32768,0.0005,4096,4096,4095,0.4.42
207,3,20,1,max,Blacks,0.0225212274263295,0.0004736749634545,0.0073518653058783,32768,0.0005,4096,4096,4095,1.13.20
208,3,21,1,max,Plurality,0.0176793811762478,0.0003739495202114,0.0051548571762743,36864,0.0005,4096,4096,4095,0.4.42
209,3,21,1,max,Borda,0.0260128693702651,0.0004586202105039,0.0077534868547055,36864,0.0005,4096,4096,4095,0.4.42
210,3,21,1,max,Instant Runoff,0.017536652241981,0.0004993451653715,0.0091916266382548,36864,0.0005,4096,4096,4095,0.4.42
211,3,21,1,max,Instant Runoff PUT,0.0166573316196408,0.0004467783045122,0.0073582548882507,36864,0.0005,4096,4096,4095,0.4.42
212,3,21,1,max,Minimax,0.0083244143289503,0.000453255359174,0.0025242464481574,12288,0.001,4096,4096,4095,0.5.9
213,3,21,1,max,Minimax,0.0083244143289503,0.000453255359174,0.0025242464481574,12288,0.001,4096,4096,4095,0.5.9
214,3,21,1,max,Stable Voting,0.0083244143289503,0.000453255359174,0.0025242464481574,12288,0.001,4096,4096,4095,0.5.9
215,3,21,1,max,Stable Voting,0.0083244143289503,0.000453255359174,0.0025242464481574,12288,0.001,4096,4096,4095,0.5.9
216,3,21,1,max,Split Cycle,0.0083244143289503,0.000453255359174,0.0025242464481574,12288,0.001,4096,4096,4095,0.5.9
217,3,21,1,max,Split Cycle,0.0083244143289503,0.000453255359174,0.0025242464481574,12288,0.001,4096,4096,4095,0.5.9
218,3,21,1,max,Strict Nanson,0.0121287596387773,0.0004314784584346,0.0068629196320148,36864,0.0005,4096,4096,4095,0.4.42
219,3,21,1,max,Blacks,0.012402166397318,0.0004845838649858,0.0067325678631285,28672,0.0005,4096,4096,4095,1.13.20
220,6,5,1,max,Plurality,0.0720177653667881,0.0006756977772909,0.016830447245115,36864,0.001,4096,4096,4095,0.5.9
221,6,5,1,max,Borda,0.1084350751284747,0.000931601469069,0.0319927082576356,36864,0.001,4096,4096,4095,0.5.9
222,6,5,1,max,Instant Runoff,0.0791985342464957,0.0009666043848487,0.0344419869688861,36864,0.001,4096,4096,4095,0.5.9
223,6,5,1,max,Instant Runoff PUT,0.0546910805943373,0.0006602618135799,0.0160702649557018,36864,0.001,4096,4096,4095,0.5.9
224,6,5,1,max,Minimax,0.0331313086869275,0.0004229580389603,0.0065945511908119,36864,0.001,4096,4096,4095,0.5.9
225,6,5,1,max,Stable Voting,0.0668667386193492,0.0008403629766058,0.0260330167399,36864,0.001,4096,4096,4095,0.5.9
226,6,5,1,max,Split Cycle,0.0329648816362477,0.0004151207951776,0.0063524265971729,36864,0.001,4096,4096,4095,0.5.9
227,6,5,1,max,Strict Nanson,0.0617581728930583,0.0008404909932073,0.0260409488174941,36864,0.001,4096,4096,4095,0.5.9
228,6,5,1,max,Blacks,0.0749349688958999,0.0004973860636157,0.0273594277924087,110592,0.0005,4096,4096,4095,1.13.20
229,6,6,1,max,Plurality,0.0629368681278483,0.000681873504928,0.01523506503778,32768,0.001,4096,4096,4095,0.5.9
230,6,6,1,max,Borda,0.101880075097597,0.0009661554674766,0.0305865654438084,32768,0.001,4096,4096,4095,0.5.9
231,6,6,1,max,Instant Runoff,0.0619188708300517,0.0008040273504784,0.0211825541750612,32768,0.001,4096,4096,4095,0.5.9
232,6,6,1,max,Instant Runoff PUT,0.0423169566044842,0.0004600949751721,0.0069363605829153,32768,0.001,4096,4096,4095,0.5.9
233,6,6,1,max,Minimax,0.039141707754223,0.0005138212551119,0.0086508904510045,32768,0.001,4096,4096,4095,0.5.9
234,6,6,1,max,Stable Voting,0.0779884963795894,0.0009466502180435,0.0293640367995954,32768,0.001,4096,4096,4095,0.5.9
235,6,6,1,max,Split Cycle,0.0413366497556146,0.0005237850899278,0.0089896533330533,32768,0.001,4096,4096,4095,0.5.9
236,6,6,1,max,Strict Nanson,0.0461769992010624,0.0005945213291958,0.0115816800013391,32768,0.001,4096,4096,4095,0.5.9
237,6,6,1,max,Blacks,0.0987556818268711,0.0004937694235936,0.0299589131746635,122880,0.0005,4096,4096,4095,1.13.20
238,6,10,1,max,Plurality,0.0679574661855402,0.0007458855946376,0.0159509766779781,28672,0.001,4096,4096,4095,0.5.2
239,6,10,1,max,Borda,0.0861187843960094,0.0009728378913636,0.0271346232611255,28672,0.001,4096,4096,4095,0.5.2
240,6,10,1,max,Instant Runoff,0.0616342299186299,0.0008980796277284,0.0231245095456471,28672,0.001,4096,4096,4095,0.5.2
241,6,10,1,max,Instant Runoff PUT,0.0434681152484186,0.0005574082097579,0.0089081918697143,28672,0.001,4096,4096,4095,0.5.2
242,6,10,1,max,Minimax,0.0336015310044054,0.0005213277306585,0.0077922790035495,28672,0.001,4096,4096,4095,0.5.2
243,6,10,1,max,Stable Voting,0.0608001762458626,0.0009357544360091,0.025105370206887,28672,0.001,4096,4096,4095,0.5.2
244,6,10,1,max,Split Cycle,0.0383749311069503,0.0005532505672941,0.0087757971595467,28672,0.001,4096,4096,4095,0.5.2
245,6,10,1,max,Strict Nanson,0.0466982651755588,0.0007007940437555,0.0140806805171449,28672,0.001,4096,4096,4095,0.5.2
246,6,10,1,max,Blacks,0.083621890714537,0.0009728522198963,0.0271354225766199,28672,0.001,4096,4096,4095,0.5.2
247,6,11,1,max,Plurality,0.0631186192747743,0.0006382124975342,0.0150148599230262,36864,0.001,4096,4096,4095,0.5.2
248,6,11,1,max,Borda,0.0812147435643905,0.0008396487731303,0.0259887859235871,36864,0.001,4096,4096,4095,0.5.2
249,6,11,1,max,Instant Runoff,0.0601151510869137,0.0009543745304382,0.0335759537289448,36864,0.001,4096,4096,4095,0.5.2
250,6,11,1,max,Instant Runoff PUT,0.0538760622976696,0.0006975195950655,0.0179350875623029,36864,0.001,4096,4096,4095,0.5.2
251,6,11,1,max,Minimax,0.0303860687369906,0.0004232695236712,0.0066042677964648,36864,0.001,4096,4096,4095,0.5.2
252,6,11,1,max,Stable Voting,0.0484249776865572,0.0007536118693903,0.0209356349119769,36864,0.001,4096,4096,4095,0.5.2
253,6,11,1,max,Split Cycle,0.0304422273873496,0.0004204048041347,0.0065151739682558,36864,0.001,4096,4096,4095,0.5.2
254,6,11,1,max,Strict Nanson,0.0526951452195338,0.0008295343401853,0.0253664337678772,36864,0.001,4096,4096,4095,0.5.2
255,6,11,1,max,Blacks,0.0594919974446575,0.0004932491985213,0.022920070570918,94208,0.0005,4096,4096,4095,1.13.20
256,6,20,1,max,Plurality,0.0577941580469345,0.0007543392218567,0.0139838547845944,24576,0.001,4096,4096,4095,0.5.9
257,6,20,1,max,Borda,0.0644728366132191,0.0009499049281854,0.0221744985814238,24576,0.001,4096,4096,4095,0.5.9
258,6,20,1,max,Instant Runoff,0.0514431362241262,0.0009505215350072,0.022203295957694,24576,0.001,4096,4096,4095,0.5.9
259,6,20,1,max,Instant Runoff PUT,0.0471094811986419,0.0007386106909324,0.0134067868740693,24576,0.001,4096,4096,4095,0.5.9
260,6,20,1,max,Minimax,0.0243925547668133,0.0004895552575106,0.0058897514050925,24576,0.001,4096,4096,4095,0.5.9
261,6,20,1,max,Stable Voting,0.0403142145835679,0.0008647892137523,0.0183786689422655,24576,0.001,4096,4096,4095,0.5.9
262,6,20,1,max,Split Cycle,0.0277688887671573,0.0005198137336752,0.0066403202579043,24576,0.001,4096,4096,4095,0.5.9
263,6,20,1,max,Strict Nanson,0.0377259163666223,0.0007488679425522,0.0137817385265249,24576,0.001,4096,4096,4095,0.5.9
264,6,20,1,max,Blacks,0.0580881051897868,0.0004876547695685,0.0204549840959487,86016,0.0005,4096,4096,4095,1.13.20
265,6,21,1,max,Plurality,0.0568087052310547,0.0006498751380881,0.0138387392555085,32768,0.001,4096,4096,4095,0.5.9
266,6,21,1,max,Borda,0.0634176088026314,0.0008179698976638,0.0219235724474166,32768,0.001,4096,4096,4095,0.5.9
267,6,21,1,max,Instant Runoff,0.0624239808938979,0.0009829632594054,0.0316600248809987,32768,0.001,4096,4096,4095,0.5.9
268,6,21,1,max,Instant Runoff PUT,0.0523628864031148,0.0006985565632613,0.0159896823421004,32768,0.001,4096,4096,4095,0.5.9
269,6,21,1,max,Minimax,0.0251132683955598,0.0004230321429899,0.0058638576088847,32768,0.001,4096,4096,4095,0.5.9
270,6,21,1,max,Stable Voting,0.0360266599540088,0.0007191216626217,0.0169449941865132,32768,0.001,4096,4096,4095,0.5.9
271,6,21,1,max,Split Cycle,0.025598676919332,0.0004212763075951,0.0058152816237825,32768,0.001,4096,4096,4095,0.5.9
272,6,21,1,max,Strict Nanson,0.0406224382634117,0.0007945947829441,0.0206884569372132,32768,0.001,4096,4096,4095,0.5.9
273,6,21,1,max,Blacks,0.0468841280103258,0.0004926110537526,0.0188849689016841,77824,0.0005,4096,4096,4095,1.13.20
